-972.000E-6	-683.666E-12	1.64847E+0	7.49604E-3	-680.877E-12	1.64430E+0	11.9701E-3	-684.554E-12	1.66415E+0	-10.8646E-3	-685.567E-12	1.63694E+0	21.3826E-3	-682.815E-12	1.63522E+0	12.4125E-3	-680.555E-12	1.61493E+0	-3.18492E-3	-684.740E-12	1.64932E+0	18.5946E-3	-683.149E-12	1.64139E+0	21.8277E-3
-975.000E-6	-685.837E-12	1.66021E+0	1.21046E-3	-683.850E-12	1.69042E+0	24.3121E-3	-686.150E-12	1.66990E+0	-26.5296E-3	-687.511E-12	1.62031E+0	5.84891E-3	-685.307E-12	1.63115E+0	13.8708E-3	-682.547E-12	1.62181E+0	3.76729E-3	-686.614E-12	1.65355E+0	4.32163E-3	-686.758E-12	1.61808E+0	33.5236E-3
-978.000E-6	-688.793E-12	1.65833E+0	3.77725E-3	-684.938E-12	1.67978E+0	21.4314E-3	-690.678E-12	1.65960E+0	-19.0159E-3	-690.764E-12	1.63560E+0	8.91620E-3	-688.977E-12	1.63420E+0	18.8259E-3	-686.953E-12	1.61978E+0	22.9046E-3	-692.348E-12	1.64232E+0	3.58157E-3	-687.628E-12	1.64050E+0	29.9916E-3
-981.000E-6	-690.785E-12	1.66150E+0	10.1967E-3	-687.564E-12	1.67072E+0	13.1337E-3	-692.795E-12	1.65538E+0	-2.78721E-3	-691.996E-12	1.65839E+0	20.2435E-3	-690.787E-12	1.65365E+0	15.2385E-3	-688.570E-12	1.64956E+0	31.5023E-3	-692.176E-12	1.64305E+0	-3.72437E-3	-691.615E-12	1.66833E+0	17.9375E-3
-984.000E-6	-693.125E-12	1.64616E+0	8.55959E-3	-689.872E-12	1.63266E+0	23.3634E-3	-695.065E-12	1.65189E+0	-2.94261E-3	-694.438E-12	1.65393E+0	5.25799E-3	-693.366E-12	1.64599E+0	3.39260E-3	-690.222E-12	1.65217E+0	18.6704E-3	-694.262E-12	1.60967E+0	-21.3329E-3	-695.615E-12	1.67614E+0	12.8403E-3
-987.000E-6	-695.206E-12	1.62260E+0	869.874E-6	-691.400E-12	1.60934E+0	8.97337E-3	-697.412E-12	1.64227E+0	-4.24526E-3	-696.805E-12	1.61619E+0	-2.11849E-3	-696.054E-12	1.65047E+0	4.15692E-3	-696.909E-12	1.65025E+0	14.9746E-3	-694.327E-12	1.63792E+0	-12.3488E-3	-696.925E-12	1.66325E+0	9.84492E-3
-990.000E-6	-696.793E-12	1.62228E+0	4.72626E-3	-692.985E-12	1.60984E+0	1.76359E-3	-698.356E-12	1.63428E+0	-7.89564E-3	-699.039E-12	1.62274E+0	20.3108E-3	-698.309E-12	1.64756E+0	9.95198E-3	-698.034E-12	1.65019E+0	16.2262E-3	-698.578E-12	1.65822E+0	6.49809E-3	-698.317E-12	1.63426E+0	7.13161E-3
-993.000E-6	-699.320E-12	1.64360E+0	10.3521E-3	-695.569E-12	1.64021E+0	8.00400E-3	-700.752E-12	1.62702E+0	-11.0204E-3	-701.638E-12	1.66357E+0	34.0727E-3	-700.587E-12	1.63358E+0	2.29706E-3	-701.735E-12	1.63318E+0	15.1383E-3	-702.804E-12	1.65003E+0	5.62754E-3	-697.221E-12	1.61752E+0	-13.8747E-3
-996.000E-6	-702.432E-12	1.64438E+0	16.2682E-3	-699.272E-12	1.65970E+0	17.9138E-3	-704.547E-12	1.62715E+0	3.08966E-3	-703.478E-12	1.64627E+0	27.8012E-3	-702.196E-12	1.62011E+0	-2.93111E-3	-702.454E-12	1.62965E+0	2.86012E-3	-704.517E-12	1.63087E+0	4.38592E-3	-699.618E-12	1.59981E+0	-16.0394E-3
-999.000E-6	-705.471E-12	1.62759E+0	4.49378E-3	-702.127E-12	1.63429E+0	-2.25848E-3	-708.374E-12	1.62972E+0	10.2480E-3	-705.912E-12	1.61877E+0	5.49181E-3	-705.846E-12	1.63307E+0	-5.69950E-3	-703.752E-12	1.61922E+0	12.9094E-3	-709.377E-12	1.64260E+0	7.43896E-3	-704.407E-12	1.63738E+0	-37.4468E-3
-1.00200E-3	-707.473E-12	1.62424E+0	8.20086E-3	-704.124E-12	1.60223E+0	16.0474E-3	-709.436E-12	1.63564E+0	10.2687E-3	-708.859E-12	1.63486E+0	-1.71350E-3	-707.126E-12	1.62426E+0	-11.4382E-3	-706.098E-12	1.59543E+0	-12.8030E-3	-710.944E-12	1.63375E+0	5.43615E-3	-704.337E-12	1.64358E+0	-26.9477E-3
-1.00500E-3	-709.918E-12	1.63131E+0	14.2619E-3	-707.024E-12	1.62154E+0	16.4615E-3	-713.091E-12	1.63637E+0	901.738E-6	-709.639E-12	1.63602E+0	25.4223E-3	-709.710E-12	1.62544E+0	-8.42748E-3	-706.577E-12	1.58073E+0	-20.5244E-3	-714.008E-12	1.65166E+0	-4.97080E-3	-708.544E-12	1.64392E+0	212.749E-6
-1.00800E-3	-712.130E-12	1.63076E+0	4.19532E-3	-708.621E-12	1.64112E+0	1.11329E-3	-715.325E-12	1.62546E+0	-3.79251E-3	-712.445E-12	1.62572E+0	15.2652E-3	-712.389E-12	1.63861E+0	-19.6145E-3	-710.075E-12	1.58472E+0	-27.6332E-3	-715.332E-12	1.69125E+0	-24.2131E-3	-711.761E-12	1.63985E+0	-6.99714E-3
-1.01100E-3	-713.374E-12	1.64147E+0	741.954E-6	-710.842E-12	1.66525E+0	16.8604E-3	-715.666E-12	1.64222E+0	-1.01794E-3	-713.615E-12	1.61694E+0	-13.6166E-3	-714.259E-12	1.63329E+0	-2.20828E-3	-709.698E-12	1.58493E+0	12.9135E-3	-717.597E-12	1.66358E+0	-48.1054E-3	-715.483E-12	1.65136E+0	28.5671E-3
-1.01400E-3	-715.000E-12	1.63060E+0	-1.57755E-3	-712.019E-12	1.65712E+0	11.5719E-3	-716.774E-12	1.64027E+0	1.64630E-3	-716.208E-12	1.59441E+0	-17.9509E-3	-717.791E-12	1.60901E+0	4.50279E-3	-711.865E-12	1.59086E+0	22.7899E-3	-722.853E-12	1.62865E+0	-48.3053E-3	-718.655E-12	1.60754E+0	39.0238E-3
-1.01700E-3	-716.716E-12	1.60415E+0	14.8364E-3	-714.581E-12	1.61370E+0	36.8448E-3	-718.555E-12	1.61659E+0	10.5216E-3	-717.012E-12	1.58217E+0	-2.85735E-3	-719.539E-12	1.61747E+0	13.0354E-3	-715.698E-12	1.61879E+0	12.8929E-3	-725.062E-12	1.61456E+0	-1.19387E-3	-717.856E-12	1.61906E+0	27.4073E-3
-1.02000E-3	-718.936E-12	1.61089E+0	11.4750E-3	-717.758E-12	1.60929E+0	21.6799E-3	-720.935E-12	1.60784E+0	10.5369E-3	-718.117E-12	1.61555E+0	2.20840E-3	-720.925E-12	1.61607E+0	6.07384E-3	-716.180E-12	1.61014E+0	-11.7665E-3	-726.620E-12	1.62338E+0	4.84349E-3	-719.974E-12	1.61468E+0	25.1445E-3
-1.02300E-3	-720.877E-12	1.62503E+0	-3.30468E-3	-716.805E-12	1.61655E+0	12.7620E-3	-725.053E-12	1.62595E+0	-7.74352E-3	-720.774E-12	1.63258E+0	-14.9325E-3	-721.819E-12	1.61089E+0	-18.2332E-3	-717.872E-12	1.60530E+0	-27.4671E-3	-725.062E-12	1.62656E+0	-26.1775E-3	-722.525E-12	1.60082E+0	-1.05500E-3
-1.02600E-3	-722.937E-12	1.63349E+0	285.664E-6	-718.651E-12	1.62495E+0	2.97685E-3	-727.015E-12	1.65082E+0	-1.33808E-3	-723.144E-12	1.62471E+0	-781.775E-6	-724.476E-12	1.59642E+0	-3.24650E-3	-721.554E-12	1.58306E+0	-7.05969E-3	-725.915E-12	1.60734E+0	-858.952E-6	-725.959E-12	1.59885E+0	-1.82086E-3
-1.02900E-3	-725.932E-12	1.62534E+0	722.788E-6	-721.296E-12	1.61003E+0	-2.43228E-3	-729.345E-12	1.64161E+0	-201.771E-6	-727.155E-12	1.62439E+0	4.80241E-3	-726.877E-12	1.59433E+0	-10.0493E-3	-722.789E-12	1.57668E+0	-15.0051E-3	-730.038E-12	1.59268E+0	-30.9562E-3	-727.806E-12	1.61363E+0	15.8135E-3
-1.03200E-3	-728.432E-12	1.63120E+0	1.84314E-3	-724.900E-12	1.63866E+0	-23.6662E-3	-730.316E-12	1.62180E+0	668.978E-6	-730.081E-12	1.63313E+0	28.5267E-3	-728.285E-12	1.61417E+0	-15.4906E-3	-725.773E-12	1.58149E+0	-17.7185E-3	-729.815E-12	1.61635E+0	-43.4099E-3	-729.265E-12	1.64468E+0	14.6565E-3
-1.03500E-3	-730.123E-12	1.61801E+0	6.06615E-3	-726.097E-12	1.66367E+0	-10.3340E-3	-733.010E-12	1.58539E+0	3.90576E-3	-731.262E-12	1.60498E+0	24.6267E-3	-730.824E-12	1.62553E+0	4.00036E-3	-728.161E-12	1.61198E+0	16.4796E-3	-731.007E-12	1.62825E+0	-6.74960E-3	-733.305E-12	1.63636E+0	2.27105E-3
-1.03800E-3	-731.909E-12	1.60768E+0	700.023E-6	-727.503E-12	1.63005E+0	9.17543E-3	-734.267E-12	1.60622E+0	-15.4883E-3	-733.955E-12	1.58678E+0	8.41297E-3	-733.671E-12	1.63096E+0	14.8916E-3	-731.930E-12	1.64954E+0	21.2671E-3	-733.655E-12	1.61235E+0	18.2553E-3	-735.427E-12	1.63098E+0	5.15248E-3
-1.04100E-3	-733.591E-12	1.61768E+0	8.70925E-3	-729.594E-12	1.61201E+0	30.7120E-3	-735.986E-12	1.65711E+0	-7.95569E-3	-735.191E-12	1.58391E+0	3.37141E-3	-735.442E-12	1.61930E+0	17.8810E-3	-732.955E-12	1.63451E+0	3.21896E-3	-734.972E-12	1.62411E+0	22.8195E-3	-738.397E-12	1.59929E+0	27.6046E-3
-1.04400E-3	-736.890E-12	1.62370E+0	5.97705E-3	-732.774E-12	1.61009E+0	27.0829E-3	-739.294E-12	1.63854E+0	-6.25329E-3	-738.602E-12	1.62246E+0	-2.89850E-3	-738.468E-12	1.61741E+0	2.96909E-3	-735.453E-12	1.61628E+0	-10.6150E-3	-741.025E-12	1.61494E+0	11.0684E-3	-738.927E-12	1.62100E+0	8.45387E-3
-1.04700E-3	-738.968E-12	1.62131E+0	1.75658E-3	-734.173E-12	1.61331E+0	10.5632E-3	-741.466E-12	1.63166E+0	1.75486E-3	-741.264E-12	1.61896E+0	-7.04830E-3	-741.007E-12	1.62752E+0	-11.8526E-3	-737.282E-12	1.59288E+0	-25.1351E-3	-746.074E-12	1.63298E+0	172.407E-6	-739.664E-12	1.65670E+0	-10.5952E-3
-1.05000E-3	-742.253E-12	1.61916E+0	6.54345E-3	-737.713E-12	1.59522E+0	5.82137E-3	-745.570E-12	1.63254E+0	5.98808E-3	-743.475E-12	1.62971E+0	7.82089E-3	-743.377E-12	1.62876E+0	-6.72320E-3	-738.736E-12	1.59063E+0	-15.7413E-3	-748.483E-12	1.62710E+0	-4.46178E-3	-742.911E-12	1.66855E+0	33.4337E-6
-1.05300E-3	-743.970E-12	1.60973E+0	18.7424E-3	-738.249E-12	1.59007E+0	23.4706E-3	-747.484E-12	1.61493E+0	3.56269E-3	-746.177E-12	1.62419E+0	29.1939E-3	-746.369E-12	1.60560E+0	199.787E-6	-741.108E-12	1.58274E+0	-11.4619E-3	-752.480E-12	1.59156E+0	18.4189E-3	-745.518E-12	1.64249E+0	-6.35766E-3
-1.05600E-3	-745.027E-12	1.61300E+0	-1.53535E-3	-741.203E-12	1.60619E+0	25.1596E-3	-748.848E-12	1.62036E+0	-15.7448E-3	-745.030E-12	1.61244E+0	-14.0208E-3	-747.365E-12	1.60354E+0	16.0930E-3	-741.973E-12	1.57497E+0	-10.5408E-3	-751.318E-12	1.58361E+0	56.8550E-3	-748.804E-12	1.65205E+0	1.96495E-3
-1.05900E-3	-747.858E-12	1.59523E+0	-3.53301E-3	-742.133E-12	1.59815E+0	31.8510E-3	-752.153E-12	1.59033E+0	-10.1238E-3	-749.288E-12	1.59721E+0	-32.3262E-3	-749.395E-12	1.62120E+0	11.6161E-3	-743.743E-12	1.58662E+0	-17.5931E-3	-752.391E-12	1.62189E+0	44.9920E-3	-752.051E-12	1.65507E+0	7.44946E-3
-1.06200E-3	-749.544E-12	1.58139E+0	3.28181E-3	-744.162E-12	1.59487E+0	19.3942E-3	-752.538E-12	1.57663E+0	19.4188E-3	-751.932E-12	1.57266E+0	-28.9676E-3	-752.987E-12	1.62109E+0	9.18884E-3	-749.260E-12	1.60635E+0	-4.16596E-3	-756.583E-12	1.63670E+0	22.2597E-3	-753.118E-12	1.62023E+0	9.47281E-3
-1.06500E-3	-752.258E-12	1.59050E+0	26.9968E-3	-746.893E-12	1.58536E+0	23.5928E-3	-755.395E-12	1.59639E+0	43.1776E-3	-754.486E-12	1.58974E+0	14.2202E-3	-755.829E-12	1.60910E+0	5.44057E-3	-751.118E-12	1.59973E+0	6.98021E-3	-760.549E-12	1.61189E+0	-8.88377E-3	-755.821E-12	1.61568E+0	18.2253E-3
-1.06800E-3	-754.912E-12	1.60554E+0	28.0147E-3	-747.955E-12	1.57737E+0	21.5777E-3	-757.525E-12	1.60781E+0	41.1246E-3	-759.256E-12	1.63145E+0	21.3419E-3	-757.873E-12	1.61879E+0	-790.536E-6	-754.238E-12	1.61357E+0	2.97862E-3	-761.930E-12	1.61309E+0	-21.6733E-3	-757.450E-12	1.62970E+0	16.3231E-3
-1.07100E-3	-756.525E-12	1.61138E+0	14.2906E-3	-751.454E-12	1.59008E+0	-4.85806E-3	-759.203E-12	1.60615E+0	33.0148E-3	-758.919E-12	1.63793E+0	14.7152E-3	-759.340E-12	1.61730E+0	5.29672E-3	-756.328E-12	1.65796E+0	336.706E-6	-760.992E-12	1.62283E+0	15.8971E-3	-760.701E-12	1.57111E+0	-343.675E-6
-1.07400E-3	-758.036E-12	1.61439E+0	11.3091E-3	-753.012E-12	1.59880E+0	-7.91948E-3	-761.107E-12	1.61005E+0	22.5788E-3	-759.989E-12	1.63433E+0	19.2678E-3	-761.235E-12	1.59359E+0	1.88614E-3	-759.836E-12	1.63115E+0	-17.6216E-3	-761.746E-12	1.60028E+0	41.8944E-3	-762.124E-12	1.54933E+0	-18.6144E-3
-1.07700E-3	-760.436E-12	1.61774E+0	26.0475E-3	-755.039E-12	1.60588E+0	5.00463E-3	-762.705E-12	1.60249E+0	20.0148E-3	-763.563E-12	1.64487E+0	53.1230E-3	-761.543E-12	1.59749E+0	-3.62572E-3	-761.005E-12	1.59959E+0	-59.7917E-3	-760.389E-12	1.61696E+0	41.0823E-3	-763.236E-12	1.57591E+0	7.83231E-3
-1.08000E-3	-762.793E-12	1.60546E+0	27.7686E-3	-758.262E-12	1.60919E+0	1.56191E-3	-766.139E-12	1.59434E+0	20.9647E-3	-763.979E-12	1.61284E+0	60.7790E-3	-763.563E-12	1.61496E+0	13.5530E-3	-762.443E-12	1.56774E+0	-41.4479E-3	-763.678E-12	1.61792E+0	35.7439E-3	-764.566E-12	1.65923E+0	46.3630E-3
-1.08300E-3	-764.908E-12	1.61203E+0	8.80518E-3	-759.796E-12	1.60379E+0	-5.28801E-3	-767.395E-12	1.58877E+0	12.9826E-3	-767.532E-12	1.64354E+0	18.7209E-3	-765.922E-12	1.61884E+0	10.9882E-3	-765.323E-12	1.57335E+0	-14.0819E-3	-767.505E-12	1.62392E+0	37.4578E-3	-764.939E-12	1.65927E+0	9.58869E-3
-1.08600E-3	-767.075E-12	1.60473E+0	5.22845E-3	-762.038E-12	1.57812E+0	-184.933E-6	-770.262E-12	1.58275E+0	15.2013E-3	-768.925E-12	1.65333E+0	669.023E-6	-769.060E-12	1.61955E+0	14.3581E-3	-766.479E-12	1.59452E+0	16.3636E-3	-771.401E-12	1.63895E+0	32.9474E-3	-769.299E-12	1.62517E+0	-6.23686E-3
-1.08900E-3	-770.044E-12	1.58983E+0	9.46488E-3	-764.371E-12	1.56215E+0	10.2410E-3	-773.931E-12	1.58891E+0	6.61297E-3	-771.829E-12	1.61843E+0	11.5407E-3	-772.608E-12	1.63367E+0	6.42938E-3	-770.170E-12	1.61174E+0	-1.00195E-3	-774.391E-12	1.66513E+0	32.6871E-3	-773.261E-12	1.62413E+0	-12.3970E-3
-1.09200E-3	-772.092E-12	1.59466E+0	11.9190E-3	-767.400E-12	1.56316E+0	17.3879E-3	-775.345E-12	1.61122E+0	11.0416E-3	-773.532E-12	1.60960E+0	7.32752E-3	-774.106E-12	1.61852E+0	11.1705E-3	-771.600E-12	1.59113E+0	333.806E-6	-776.000E-12	1.64766E+0	37.8883E-3	-774.718E-12	1.61676E+0	-4.71056E-3
-1.09500E-3	-774.934E-12	1.60637E+0	-532.966E-6	-770.148E-12	1.58592E+0	2.81132E-3	-778.180E-12	1.62678E+0	-2.06197E-3	-776.474E-12	1.60640E+0	-2.34824E-3	-776.171E-12	1.59239E+0	15.9079E-3	-772.898E-12	1.56917E+0	-8.63797E-3	-778.290E-12	1.60856E+0	41.4899E-3	-777.324E-12	1.59946E+0	14.8719E-3
-1.09800E-3	-776.634E-12	1.60752E+0	-6.58604E-3	-771.904E-12	1.58639E+0	1.12425E-3	-779.539E-12	1.62682E+0	-7.66459E-3	-778.460E-12	1.60935E+0	-13.2178E-3	-779.001E-12	1.59426E+0	190.030E-6	-778.374E-12	1.59104E+0	-41.2084E-3	-779.883E-12	1.58440E+0	39.4023E-3	-778.747E-12	1.60733E+0	2.37625E-3
-1.10100E-3	-779.069E-12	1.61183E+0	-1.95143E-3	-775.761E-12	1.58826E+0	-17.2787E-3	-781.533E-12	1.62579E+0	3.42302E-3	-779.914E-12	1.62143E+0	8.00141E-3	-780.902E-12	1.58965E+0	8.93820E-3	-779.009E-12	1.60183E+0	-11.7588E-3	-782.374E-12	1.56116E+0	25.7518E-3	-781.322E-12	1.60596E+0	12.8216E-3
-1.10400E-3	-781.941E-12	1.60417E+0	2.87306E-3	-778.317E-12	1.58979E+0	-4.22990E-3	-783.998E-12	1.59279E+0	12.6132E-3	-783.507E-12	1.62994E+0	235.873E-6	-782.009E-12	1.58927E+0	16.2884E-3	-780.256E-12	1.59897E+0	49.8195E-3	-785.317E-12	1.56898E+0	-858.451E-6	-780.453E-12	1.59984E+0	-95.7006E-6
-1.10700E-3	-784.374E-12	1.59652E+0	1.25611E-3	-780.416E-12	1.61471E+0	7.58661E-3	-785.898E-12	1.56148E+0	6.08412E-3	-786.806E-12	1.61337E+0	-9.90241E-3	-783.348E-12	1.57718E+0	4.64247E-3	-779.604E-12	1.59544E+0	41.6790E-3	-787.614E-12	1.55878E+0	-33.4482E-3	-782.825E-12	1.57731E+0	5.69662E-3
-1.11000E-3	-786.079E-12	1.59148E+0	13.3983E-3	-782.696E-12	1.60630E+0	12.7576E-3	-788.096E-12	1.56962E+0	6.23800E-3	-787.445E-12	1.59851E+0	21.1993E-3	-785.352E-12	1.57288E+0	763.262E-6	-780.083E-12	1.56788E+0	-4.07405E-3	-789.906E-12	1.57040E+0	-17.7446E-3	-786.067E-12	1.58037E+0	24.1085E-3
-1.11300E-3	-787.764E-12	1.58327E+0	12.7225E-3	-783.412E-12	1.58470E+0	20.8003E-3	-790.654E-12	1.57934E+0	9.98520E-3	-789.226E-12	1.58576E+0	7.38196E-3	-787.642E-12	1.58873E+0	-7.21278E-3	-783.506E-12	1.56630E+0	-35.0695E-3	-790.891E-12	1.57368E+0	-4.76057E-3	-788.531E-12	1.62620E+0	18.1917E-3
-1.11600E-3	-790.010E-12	1.60297E+0	12.5759E-3	-787.470E-12	1.62097E+0	22.2815E-3	-792.255E-12	1.58946E+0	23.3785E-3	-790.306E-12	1.59849E+0	-7.93225E-3	-790.102E-12	1.59444E+0	1.91250E-3	-786.468E-12	1.59056E+0	-33.4598E-3	-792.773E-12	1.57466E+0	-10.5171E-3	-791.063E-12	1.61809E+0	49.7144E-3
-1.11900E-3	-792.341E-12	1.59115E+0	28.9785E-3	-788.429E-12	1.59444E+0	51.3580E-3	-793.832E-12	1.59705E+0	41.1455E-3	-794.762E-12	1.58196E+0	-5.56796E-3	-792.846E-12	1.58028E+0	9.95569E-3	-790.136E-12	1.57660E+0	-25.5018E-3	-795.275E-12	1.58641E+0	13.3260E-3	-793.126E-12	1.57784E+0	42.0428E-3
-1.12200E-3	-794.982E-12	1.59650E+0	26.1711E-3	-791.637E-12	1.57981E+0	49.8600E-3	-796.374E-12	1.61445E+0	22.6786E-3	-796.935E-12	1.59524E+0	5.97477E-3	-795.001E-12	1.58426E+0	22.5223E-3	-792.586E-12	1.57347E+0	-16.6274E-3	-795.953E-12	1.60109E+0	52.0471E-3	-796.464E-12	1.57823E+0	32.1473E-3
-1.12500E-3	-797.535E-12	1.60880E+0	4.47228E-3	-793.615E-12	1.59211E+0	37.4525E-3	-801.037E-12	1.60836E+0	-9.28833E-3	-797.955E-12	1.62592E+0	-14.7473E-3	-797.648E-12	1.60769E+0	19.4860E-3	-793.649E-12	1.57597E+0	15.7158E-3	-800.462E-12	1.64269E+0	18.2351E-3	-798.833E-12	1.60439E+0	24.5072E-3
-1.12800E-3	-799.117E-12	1.60020E+0	-2.19994E-3	-794.222E-12	1.59570E+0	21.5083E-3	-803.002E-12	1.60859E+0	-18.4702E-3	-800.127E-12	1.59630E+0	-9.63787E-3	-799.436E-12	1.59146E+0	7.91117E-3	-797.130E-12	1.56863E+0	16.1695E-3	-801.342E-12	1.62204E+0	9.73906E-3	-799.838E-12	1.58372E+0	-2.17509E-3
-1.13100E-3	-800.925E-12	1.60069E+0	7.83766E-3	-797.903E-12	1.61603E+0	5.15611E-3	-805.482E-12	1.63124E+0	4.47653E-3	-799.389E-12	1.55479E+0	13.8803E-3	-800.488E-12	1.58388E+0	-4.48128E-3	-798.006E-12	1.57455E+0	16.1141E-3	-801.632E-12	1.60075E+0	-15.6055E-3	-801.825E-12	1.57634E+0	-13.9524E-3
-1.13400E-3	-803.078E-12	1.61624E+0	12.4388E-3	-799.919E-12	1.64868E+0	259.620E-6	-806.935E-12	1.62241E+0	-4.60394E-3	-802.379E-12	1.57762E+0	41.6608E-3	-803.535E-12	1.60386E+0	-17.9629E-3	-801.232E-12	1.58097E+0	-15.5750E-3	-803.916E-12	1.61851E+0	-21.9524E-3	-805.457E-12	1.61212E+0	-16.3612E-3
-1.13700E-3	-805.303E-12	1.61588E+0	7.59230E-3	-802.059E-12	1.62780E+0	6.00352E-3	-807.683E-12	1.59761E+0	-17.0001E-3	-806.167E-12	1.62222E+0	33.7735E-3	-806.200E-12	1.61505E+0	-12.8457E-3	-805.757E-12	1.61832E+0	-6.36133E-3	-805.937E-12	1.60306E+0	-14.1542E-3	-806.905E-12	1.62376E+0	-18.0217E-3
-1.14000E-3	-807.513E-12	1.59957E+0	4.17925E-3	-802.982E-12	1.59000E+0	12.1422E-3	-810.675E-12	1.60713E+0	7.55895E-3	-808.881E-12	1.60158E+0	-7.16339E-3	-809.138E-12	1.62261E+0	-3.28047E-3	-806.825E-12	1.62862E+0	2.60841E-3	-810.485E-12	1.59151E+0	-13.3878E-3	-810.103E-12	1.64771E+0	937.936E-6
-1.14300E-3	-809.810E-12	1.58991E+0	35.1217E-3	-805.244E-12	1.60069E+0	45.7563E-3	-811.452E-12	1.57723E+0	21.8411E-3	-812.735E-12	1.59181E+0	37.7679E-3	-812.046E-12	1.60293E+0	13.6043E-3	-812.632E-12	1.58181E+0	20.1360E-3	-812.992E-12	1.59736E+0	-1.48628E-3	-810.516E-12	1.62964E+0	22.1633E-3
-1.14600E-3	-811.541E-12	1.59556E+0	37.4959E-3	-808.576E-12	1.61787E+0	60.7272E-3	-814.156E-12	1.56345E+0	14.3229E-3	-811.892E-12	1.60535E+0	37.4376E-3	-813.307E-12	1.59922E+0	1.75562E-3	-810.659E-12	1.57443E+0	-2.20304E-3	-814.415E-12	1.60487E+0	5.81713E-3	-814.847E-12	1.61835E+0	1.65278E-3
-1.14900E-3	-814.469E-12	1.58391E+0	32.9092E-3	-812.543E-12	1.57779E+0	55.3899E-3	-816.391E-12	1.56348E+0	3.54000E-3	-814.474E-12	1.61046E+0	39.7976E-3	-815.804E-12	1.59997E+0	4.37855E-3	-814.102E-12	1.59386E+0	-19.7396E-3	-816.971E-12	1.59607E+0	20.9963E-3	-816.341E-12	1.60998E+0	11.8789E-3
-1.15200E-3	-816.214E-12	1.57232E+0	34.1740E-3	-814.589E-12	1.59373E+0	49.7149E-3	-820.592E-12	1.56425E+0	22.7618E-3	-813.461E-12	1.55900E+0	30.0453E-3	-817.300E-12	1.59308E+0	3.42288E-3	-816.106E-12	1.59719E+0	-17.3854E-3	-817.530E-12	1.59111E+0	12.2306E-3	-818.264E-12	1.59093E+0	15.4234E-3
-1.15500E-3	-818.017E-12	1.57806E+0	26.4425E-3	-815.842E-12	1.59057E+0	42.0213E-3	-821.335E-12	1.55650E+0	24.2167E-3	-816.873E-12	1.58710E+0	13.0894E-3	-819.416E-12	1.59812E+0	1.13063E-3	-816.590E-12	1.59459E+0	-14.0703E-3	-821.220E-12	1.60835E+0	4.85548E-3	-820.438E-12	1.59143E+0	12.6067E-3
-1.15800E-3	-820.511E-12	1.60049E+0	18.0643E-3	-816.937E-12	1.58649E+0	32.3717E-3	-822.300E-12	1.59134E+0	-5.91540E-3	-822.294E-12	1.62365E+0	27.7366E-3	-820.595E-12	1.59306E+0	-6.12683E-3	-817.211E-12	1.58676E+0	-47.4743E-3	-823.316E-12	1.59620E+0	-2.88101E-3	-821.258E-12	1.59622E+0	31.9749E-3
-1.16100E-3	-823.339E-12	1.60474E+0	-4.91131E-3	-817.461E-12	1.58956E+0	-6.00638E-3	-826.554E-12	1.59516E+0	-14.3927E-3	-826.001E-12	1.62951E+0	5.66515E-3	-821.846E-12	1.60290E+0	4.63999E-3	-816.513E-12	1.61250E+0	-39.6730E-3	-824.054E-12	1.59293E+0	-765.164E-6	-824.971E-12	1.60326E+0	54.3581E-3
-1.16400E-3	-824.764E-12	1.60256E+0	-10.9246E-3	-819.292E-12	1.57949E+0	-8.99968E-3	-829.317E-12	1.62830E+0	-13.8405E-3	-825.684E-12	1.59988E+0	-9.93370E-3	-825.028E-12	1.60558E+0	-6.92169E-3	-821.470E-12	1.59988E+0	-12.1350E-3	-825.723E-12	1.60220E+0	-12.9022E-3	-827.890E-12	1.61466E+0	4.27214E-3
-1.16700E-3	-825.819E-12	1.59682E+0	-5.50803E-3	-821.988E-12	1.57547E+0	9.05706E-3	-828.640E-12	1.63049E+0	-6.67230E-3	-826.830E-12	1.58449E+0	-18.9089E-3	-826.656E-12	1.60743E+0	-27.8376E-3	-821.533E-12	1.59381E+0	-24.2631E-3	-828.444E-12	1.63224E+0	-29.6326E-3	-829.992E-12	1.59625E+0	-29.6171E-3
-1.17000E-3	-827.608E-12	1.61317E+0	-14.7012E-3	-823.242E-12	1.58307E+0	2.36704E-3	-830.041E-12	1.64521E+0	-28.1258E-3	-829.542E-12	1.61123E+0	-18.3449E-3	-828.920E-12	1.60334E+0	-14.3180E-3	-823.290E-12	1.60798E+0	-27.8488E-3	-830.491E-12	1.59559E+0	11.8373E-3	-832.979E-12	1.60645E+0	-26.9424E-3
-1.17300E-3	-827.647E-12	1.60387E+0	-3.92013E-3	-824.323E-12	1.57782E+0	6.21078E-3	-827.369E-12	1.62822E+0	-23.4723E-3	-831.250E-12	1.60556E+0	5.50118E-3	-831.629E-12	1.61443E+0	7.32778E-3	-827.622E-12	1.61421E+0	-20.4248E-3	-834.306E-12	1.60059E+0	48.3767E-3	-832.959E-12	1.62849E+0	-5.96854E-3
